235|36.905131|-101.359958|59091|1|[Fish And Chips]
236|31.269515|-119.403371|76905|4|[Seafood]
237|31.492531|-115.675502|92990|4|[Cafe]
238|44.908060|-84.543636|22013|1|[Healthy, Burgers]
239|29.841510|-101.534983|26766|3|[European, German]
240|32.479405|-73.643445|36278|3|[Subs, International]
241|34.613581|-87.548176|64126|4|[International]
242|37.831908|-90.951788|61976|2|[Middle Eastern]
243|32.285985|-123.564997|53086|1|[French, Tapas]
244|32.362248|-103.752215|34555|5|[Californian]
245|38.870846|-89.262761|36359|4|[Burgers, European]
246|43.627174|-72.741296|38887|3|[American, Healthy]
247|42.119841|-92.716757|48199|5|[Fast Food, European]
248|44.654393|-109.534162|19550|5|[Indian]
249|25.665271|-118.454489|69884|2|[Cajun, Smoothies]
250|46.412713|-70.512546|59578|1|[Chinese]
251|33.972864|-94.188784|51409|2|[Cajun]
252|43.886136|-71.138066|18201|2|[Mongolian, Fusion]
253|34.916590|-113.366709|82230|2|[German]
254|36.267267|-77.396266|29370|5|[International]
255|29.767697|-75.892267|75284|2|[Pakistani]
256|32.404656|-87.820420|88905|5|[International, Seafood]
257|46.363595|-117.156256|69416|4|[Sandwiches, Chinese]
258|31.149840|-117.825993|77413|4|[Smoothies, International]
259|34.197055|-106.622882|98456|3|[Deli]
260|34.614086|-110.683647|47656|5|[Salad, Cajun]
261|31.559269|-107.991342|83501|5|[Fast Food]
262|46.587709|-93.917262|10873|3|[Mexican]
263|33.710130|-81.462301|35141|4|[Greek]
264|32.578609|-122.212176|89285|3|[American]
265|45.327932|-73.689443|34547|1|[Deli]
266|42.736822|-118.802283|36391|2|[American, Chinese]
267|30.833268|-117.746460|96333|1|[Continental, Smoothies]
268|30.676864|-84.829166|62576|2|[Cafe, Diner]
269|48.548622|-69.621474|40909|4|[Southwestern, Mongolian]
270|34.186831|-104.391369|20613|3|[Pakistani]
271|35.927272|-103.832134|58202|4|[Seafood, Burgers]
272|40.228097|-91.167295|62371|2|[International, Diner]
273|42.224833|-96.549876|64562|1|[Deli, International]
274|28.744622|-99.414623|67654|2|[Subs]
275|33.646374|-82.410730|91727|5|[Pasta, European]
276|34.584177|-119.842611|42132|2|[Pasta]
277|29.163755|-83.501139|68980|2|[Asian, Fusion]
278|41.219099|-123.150975|70621|5|[Fish And Chips]
279|36.819794|-75.765245|36542|4|[Seafood, Coffee]
280|43.523272|-124.644020|22677|5|[Indian]
281|44.686329|-116.911391|45772|3|[Californian, Steak]
282|48.320406|-92.134563|63627|5|[Tex Mex, International]
283|42.932335|-78.713219|93253|1|[Coffee, Subs]
284|28.693222|-104.671368|11681|4|[Pasta]
285|34.408282|-124.628001|65339|2|[European]
286|31.598434|-120.483307|40881|3|[International]
287|44.780556|-87.727867|34526|4|[Grill, Salad]
288|26.163036|-113.194852|21822|4|[American, Mexican]
289|41.221418|-123.647224|97498|2|[Smoothies, Cafe]
290|48.943065|-109.982727|79696|5|[Deli, Coffee]
291|33.430627|-101.921575|74937|2|[Burgers, Seafood]
292|48.636927|-69.549410|75381|1|[Pasta]
293|37.519222|-84.642384|80651|3|[Tapas, Steak]
294|36.225224|-95.632639|36304|1|[Chinese, Healthy]
295|25.788287|-83.587393|69459|1|[Californian, Burgers]
296|45.325761|-93.479920|85973|4|[American, American]
297|42.100094|-69.691371|52184|3|[French, Pakistani]
298|32.433512|-106.161182|57192|2|[American]
299|39.859084|-73.126047|26673|3|[European]
300|28.458150|-75.587174|12500|2|[Burgers, Fish And Chips]
301|33.676082|-106.984260|97348|3|[Healthy]
302|48.133098|-88.788403|65703|3|[Indian, Mediterranean]
303|35.977146|-83.996196|51508|4|[Fusion]
304|46.734846|-102.798737|71994|5|[Bistro]
305|44.687705|-112.793269|92961|3|[Pasta, Fast Food]
306|41.866522|-114.524741|60978|2|[Mediterranean, Tapas]
307|38.638488|-88.316126|66393|2|[Healthy]
308|42.192929|-118.484154|48307|4|[International]
309|34.312295|-100.757705|36219|1|[Fish And Chips, Contemporary]
310|48.736578|-81.559517|13405|4|[Salad, Pakistani]
311|35.630608|-76.710711|92387|1|[Fusion]
312|42.113090|-117.582899|97898|4|[Contemporary, American]
313|46.288927|-123.847779|19387|4|[American]
314|48.763293|-70.954417|11263|5|[Persian, Contemporary]
315|26.821570|-95.259000|17612|3|[Mediterranean, Mediterranean]
316|38.722973|-115.992285|12371|3|[Cajun, Deli]
317|24.732282|-91.932407|80417|3|[Grill]
318|47.942705|-109.621602|88014|4|[French, American]
319|34.228451|-90.170449|34800|3|[American]
320|43.657244|-87.313269|36513|2|[Steak, International]
321|38.146486|-92.428381|77763|3|[Chinese]
322|37.691417|-108.393145|35818|2|[Cafe]
323|31.482637|-71.993994|36212|5|[Coffee]
324|27.352797|-109.871765|24329|2|[Pakistani, Pasta]
325|43.390134|-75.734276|19980|3|[Californian, Fast Food]
326|26.608880|-108.333720|71267|4|[Pizza]
327|38.272960|-104.818889|24796|2|[Healthy, Healthy]
328|38.634119|-80.608541|52789|3|[Steak, Greek]
329|37.422571|-112.334446|13168|2|[Fusion, European]
330|29.189121|-84.914341|42985|5|[Greek, Continental]
331|46.599230|-92.611091|45495|3|[Tapas, Pasta]
332|39.371087|-109.949444|89971|3|[International, Italian]
333|44.493612|-91.453098|10936|5|[American]
334|33.775677|-78.522218|14874|4|[Greek]
335|24.497300|-109.233351|97138|4|[Creole]
336|41.400677|-124.124794|47169|3|[Seafood, Seafood]
337|48.884317|-97.449850|29988|2|[Contemporary]
338|40.843670|-71.533054|16874|3|[Mongolian]
339|36.795850|-70.280148|15875|5|[French]
340|38.752605|-103.862864|37909|3|[Continental]
341|33.737986|-115.579181|87908|1|[Continental]
342|35.186931|-109.995705|70173|3|[Tapas, Pasta]
343|41.382379|-70.611450|32751|1|[Mediterranean]
344|44.117253|-87.439832|92356|4|[Healthy]
345|24.963112|-93.244591|50651|1|[Pizza]
346|25.441039|-118.132306|41518|2|[Mediterranean, Seafood]
347|31.611103|-121.792540|17489|2|[Tapas, American]
348|47.828715|-76.506464|77405|5|[Healthy]
349|43.809320|-100.234479|63169|2|[Indian]
350|34.667023|-85.752002|26054|3|[Coffee, International]
351|31.433547|-115.646444|19451|3|[Subs, Pasta]
352|48.305619|-76.204641|73344|1|[Greek]
353|36.333046|-104.377481|62113|2|[Greek]
354|48.158508|-105.307442|62843|4|[Contemporary]
355|36.146725|-123.434998|96483|1|[Bistro, American]
356|45.576546|-73.772055|91546|1|[Diner, Mediterranean]
357|31.519514|-103.232801|85315|1|[Southwestern]
358|24.143254|-78.265190|55051|5|[Juices]
359|36.693410|-123.479310|75720|4|[Bistro, American]
360|48.828551|-101.554221|14886|4|[European, Middle Eastern]
361|34.173565|-70.613012|48122|1|[Indian]
362|48.293278|-110.938119|20718|3|[Californian]
363|28.851929|-118.426625|62113|5|[German, Austrian]
364|38.220145|-107.696614|48716|1|[International, Sandwiches]
365|36.191908|-96.187647|33782|5|[American, Fish And Chips]
366|32.142948|-77.740689|23766|1|[Southwestern]
367|38.224270|-71.181646|95008|2|[Subs, Fast Food]
368|24.349903|-120.679384|35382|4|[European, Pasta]
369|30.352085|-104.447992|39858|2|[Austrian]
370|26.850822|-81.449912|35260|2|[German, Sandwiches]
371|31.481683|-90.486161|89518|5|[American, Contemporary]
372|34.345444|-108.174318|74694|1|[Contemporary, European]
373|42.226589|-86.258574|27262|1|[Deli]
374|26.758888|-114.860183|66415|5|[Italian, American]
375|35.971983|-92.255452|96736|3|[Burgers, Contemporary]
376|47.946261|-110.944222|35459|4|[American, American]
377|42.562388|-79.794949|75916|3|[American]
378|45.898196|-123.444878|95548|5|[International, Diner]
379|48.968578|-83.640584|35437|1|[Steak]
380|31.733196|-106.360480|88183|4|[Burgers]
381|44.594355|-82.303237|33558|3|[Contemporary]
382|47.665506|-122.541502|51250|2|[American, Contemporary]
383|41.613551|-112.661528|38046|5|[Greek, Coffee]
384|27.230323|-83.205114|15066|5|[American, Pakistani]
385|35.818199|-102.791926|88547|4|[Mediterranean]
386|36.183776|-113.202008|92449|4|[American]
387|39.988530|-92.177920|75734|2|[Californian]
388|44.791964|-85.699671|37511|1|[Southwestern, Pizza]
389|38.194766|-102.115165|92804|1|[Continental]
390|44.343059|-98.461176|18129|3|[Seafood, American]
391|30.984289|-99.819551|72420|1|[Persian, Grill]
392|47.986135|-98.271016|23988|5|[Seafood]
393|26.832767|-92.804202|23020|3|[International, Greek]
394|32.824920|-72.597762|81654|2|[Pakistani, Italian]
395|33.558591|-87.313321|61753|4|[Creole, German]
396|32.298547|-83.126001|24947|2|[Mongolian]
397|39.147126|-110.773900|84338|1|[Mediterranean]
398|38.118154|-84.343322|35984|5|[American, Burgers]
399|43.744482|-81.199687|56830|5|[Steak, Southwestern]
400|37.658647|-80.424290|56635|3|[Tex Mex, Steak]
401|34.840237|-94.852878|41819|5|[Fish And Chips]
402|25.293371|-122.479933|67080|5|[French, Indian]
403|46.373009|-69.830424|67394|1|[French, Indian]
404|35.359136|-91.258538|64294|2|[Subs]
405|30.150090|-81.580576|24201|2|[Subs, American]
406|47.254277|-98.936437|95375|1|[Cafe]
407|34.477394|-81.477003|13353|5|[Pizza, Deli]
408|36.374566|-85.155027|40191|4|[Seafood]
409|32.813950|-95.362618|16012|3|[Creole]
410|43.139316|-107.815704|69346|3|[Pasta, Steak]
411|45.767894|-116.693433|37194|4|[Cafe, Coffee]
412|25.228741|-70.458876|82510|1|[Seafood]
413|29.504646|-83.376522|42945|3|[Creole]
414|35.988969|-116.583711|25319|2|[Healthy, Cajun]
415|31.145502|-103.347043|55195|5|[Fusion, Persian]
416|41.230113|-117.976988|90104|2|[Deli]
417|24.313689|-87.952186|56228|5|[Tex Mex]
418|48.583520|-69.928452|69836|3|[Burgers, Tapas]
419|34.241753|-98.299648|86923|5|[Sandwiches]
420|30.251459|-121.684874|46853|2|[Greek]
421|43.569176|-86.859241|76749|2|[French]
422|34.548553|-114.840978|53325|3|[Sandwiches]
423|36.237348|-105.351100|64237|5|[Diner]
424|35.464052|-70.756723|31471|3|[Tex Mex]
425|24.881082|-79.628583|97419|3|[Seafood, European]
426|48.293218|-111.849800|28910|4|[Grill]
427|37.690335|-71.898629|59279|2|[European, Tex Mex]
428|47.792818|-95.418311|71509|2|[Greek]
429|31.704937|-107.393809|84705|5|[Mongolian, Seafood]
430|25.559752|-85.638444|34541|3|[Salad, Chinese]
431|41.356697|-85.877002|26399|1|[Healthy, Cajun]
432|43.950456|-122.106567|90554|3|[Continental, French]
433|44.958272|-95.314949|42674|1|[Burgers]
434|44.371390|-71.619869|67823|2|[Continental]
435|27.790148|-101.855467|90100|4|[Cajun]
436|33.636796|-109.116912|16700|1|[Healthy]
437|34.953117|-110.118004|36421|3|[Seafood, Healthy]
438|37.364555|-93.281099|19262|1|[European, Mongolian]
439|44.309310|-109.504146|39313|1|[European, Bistro]
440|34.436371|-115.456404|80878|5|[Salad, Subs]
441|41.775586|-101.842255|36996|2|[Bistro, Steak]
442|32.271652|-74.536710|84208|4|[Middle Eastern, Middle Eastern]
443|42.648902|-98.495639|75843|5|[Burgers]
444|46.263287|-121.425730|29346|3|[Fish And Chips, Cafe]
445|43.453654|-78.863190|56397|3|[Italian]
446|48.722169|-86.871863|68425|1|[Austrian, Grill]
447|45.837707|-75.639237|80177|3|[Sandwiches, European]
448|24.861583|-85.995081|58422|2|[Pizza, Mediterranean]
449|34.957378|-123.211310|34597|4|[Tex Mex, Salad]
450|41.804022|-86.826134|98857|4|[Diner, American]
451|36.976027|-101.816988|89616|3|[French, Italian]
452|36.742881|-121.721361|68258|5|[Fast Food, American]
453|46.674796|-86.773995|97440|1|[Fish And Chips]
454|34.444865|-83.919945|89547|3|[Pasta]
455|34.938678|-119.837221|13646|2|[Juices]
456|43.507639|-88.210930|41654|2|[American]
457|27.380751|-124.262564|58264|4|[Burgers, Healthy]
458|31.860308|-112.367624|90036|2|[Grill, International]
459|24.435306|-98.365836|76332|4|[Continental, Burgers]
460|47.373372|-111.614570|76184|2|[Californian, Juices]
461|39.542923|-103.531114|38416|3|[Chinese]
462|42.538108|-111.355412|20219|2|[Healthy]
463|47.698393|-102.868358|48607|3|[Mediterranean]
464|33.353845|-114.737797|80869|5|[American, Steak]
465|28.383339|-76.975926|90114|3|[International]
466|45.833682|-93.469968|72768|1|[Southwestern]
467|40.282751|-79.631448|35401|4|[American, French]
468|44.695138|-93.484670|28250|1|[French, Italian]
469|26.773128|-106.220712|17132|4|[Californian, Cafe]
470|44.294664|-82.570595|15835|2|[Californian, Deli]
471|39.245488|-98.400572|76389|4|[Healthy]
472|43.873659|-83.514184|53547|1|[Pakistani, Subs]
473|43.809596|-98.577172|42915|3|[Persian]
474|39.308457|-73.547122|86203|1|[Mongolian, Californian]
475|45.321395|-86.262210|38621|5|[Steak]
476|47.380460|-79.717961|62347|4|[Deli, Pasta]
477|26.374477|-78.499509|28938|4|[Sandwiches, International]
478|30.739579|-104.513190|98912|5|[German]
479|36.502862|-83.491892|72183|1|[American]
480|42.429730|-98.418014|24593|2|[Pasta, American]
481|32.973261|-101.338494|43273|1|[Cafe]
482|37.706891|-78.792609|99281|4|[Deli, Italian]
483|36.311897|-109.226664|35855|2|[Continental]
484|39.902848|-106.568703|44608|1|[Steak]
485|34.445205|-93.111951|70507|4|[International, Californian]
486|24.628334|-119.308309|84244|2|[Salad]
487|32.476326|-81.992478|22833|1|[Seafood]
488|30.194133|-85.748489|31003|1|[Indian]
489|25.953819|-82.302232|34725|2|[Creole]
490|45.186376|-80.114271|22138|5|[Pizza, Seafood]
491|38.947619|-102.267289|36163|1|[Italian, Burgers]
492|27.709211|-116.697321|45649|2|[Salad]
493|41.658238|-110.561921|74631|2|[American, Mongolian]
494|43.359127|-93.719375|86938|5|[Burgers, Asian]
495|30.490959|-119.391875|98289|5|[European, Continental]
496|32.380668|-96.769817|65037|4|[Burgers]
497|34.836410|-73.888840|39119|5|[Burgers, Bistro]
498|42.454587|-100.754170|50802|4|[Coffee]
499|39.777153|-78.282462|90701|3|[Mediterranean]
500|31.392069|-120.157295|59610|3|[Burgers, Californian]
501|40.838611|-81.585065|87714|3|[Deli]
502|36.625278|-103.371550|86727|4|[Mexican]
503|27.689331|-103.708901|96031|3|[European, Contemporary]
504|48.514504|-101.694212|19235|3|[Coffee, Chinese]
505|31.651066|-124.285970|35164|3|[French]
506|32.218551|-116.335829|69342|5|[Austrian, Southwestern]
507|27.256657|-106.858121|12510|3|[Chinese, Subs]
508|48.292518|-107.831577|12948|4|[Coffee]
509|36.216105|-95.534668|67045|4|[Cajun]
510|26.603771|-94.221541|31182|3|[Austrian, Healthy]
511|42.640746|-98.807583|30027|2|[French, American]
512|41.539071|-109.275706|88018|3|[Cajun, European]
513|39.190474|-115.161338|42302|4|[European]
514|36.116108|-123.810124|50753|2|[Persian, Deli]
515|43.569795|-76.806674|32707|4|[Pakistani]
516|40.382822|-96.977373|48409|4|[French]
517|40.314704|-100.457156|89065|1|[Healthy]
518|42.101796|-76.269576|50699|5|[Mexican, Burgers]
519|28.945816|-72.698124|72852|4|[Mexican]
520|39.600112|-114.552774|96909|2|[Mediterranean, Mongolian]
521|46.775535|-114.261562|34986|5|[Burgers]
522|26.997874|-75.653975|26395|3|[Burgers]
523|46.971000|-111.588605|34241|5|[Contemporary]
524|38.232071|-72.442593|64832|4|[Middle Eastern]
525|30.418739|-119.758604|33344|3|[Juices]
526|32.380753|-111.769632|58752|4|[Seafood, Fast Food]
